Year,Month,Project,Approved_Caseload,Pregnant_Women,Full_Breastfed_Women,Partial_Breastfed_Women,Postpartum_Women,Total_Women,Full_Breastfed_Infants,Partial_Breastfed_Infants,Full_Formula_Fed_Infants,Total_Infants,Total_Children,Total_Participants,MtM_Caseload_Difference,Gen_Admin_Money,Date,Fiscal_Month,Local_Agency,Time_Shift,Fiscal_Year,FFF_Infants_Est
2015,10,64,1800,127,43,39,143,352,47,43,311,401,756,1509,12,25411.56,10/1/2015,Oct,LA 64,1/1/2016,FY16,45409.62833
2015,10,65,2800,262,49,26,283,620,48,41,578,667,954,2241,-11,31306.77,10/1/2015,Oct,LA 65,1/1/2016,FY16,84394.74333
2015,10,67,2100,141,20,76,142,379,23,81,367,471,830,1680,18,27753.6,10/1/2015,Oct,LA 67,1/1/2016,FY16,53586.28167
2015,10,69,2850,246,69,105,196,616,79,105,453,637,1110,2363,28,38280.6,10/1/2015,Oct,LA 69,1/1/2016,FY16,66143.285
2015,10,70,750,43,11,8,42,104,11,24,93,128,258,490,-21,8251.6,10/1/2015,Oct,LA 70,1/1/2016,FY16,13579.085
2015,10,71,12450,768,356,1043,405,2572,374,1018,1062,2454,4710,9736,-68,114398,10/1/2015,Oct,LA 71,1/1/2016,FY16,155064.39
2015,10,73,13750,1350,299,542,928,3119,313,479,2309,3101,6578,12798,5,146281.14,10/1/2015,Oct,LA 73,1/1/2016,FY16,337140.9383
2015,10,74,1250,112,35,84,66,297,42,61,182,285,516,1098,-28,18138.96,10/1/2015,Oct,LA 74,1/1/2016,FY16,26574.12333
2015,10,76,41500,3294,1073,2721,2150,9238,1165,2366,5535,9066,16160,34464,80,587611.2,10/1/2015,Oct,LA 76,1/1/2016,FY16,808174.575
2015,10,77,42500,3713,894,5348,1107,11062,962,4530,3958,9450,19347,39859,200,595094.87,10/1/2015,Oct,LA 77,1/1/2016,FY16,577914.1767
2015,10,89,6050,404,221,619,75,1319,231,588,310,1129,2203,4651,-7,59067.7,10/1/2015,Oct,LA 89,1/1/2016,FY16,45263.61667
2015,10,90,5850,514,114,602,183,1413,119,559,458,1136,2533,5082,-82,61339.74,10/1/2015,Oct,LA 90,1/1/2016,FY16,66873.34333
2015,10,95,2100,174,46,134,133,487,51,151,281,483,710,1680,10,27753.6,10/1/2015,Oct,LA 95,1/1/2016,FY16,41029.27833
2015,10,100,8600,698,169,768,426,2061,193,691,1066,1950,3291,7302,1,111355.5,10/1/2015,Oct,LA 100,1/1/2016,FY16,155648.4367
2015,10,105,1100,78,29,29,87,223,30,29,186,245,529,997,-29,16470.44,10/1/2015,Oct,LA 105,1/1/2016,FY16,27158.17
2015,10,107,3400,225,49,78,223,575,53,136,460,649,1287,2511,-27,39874.68,10/1/2015,Oct,LA 107,1/1/2016,FY16,67165.36667
2015,10,108,6200,515,132,365,354,1366,141,362,891,1394,2404,5164,11,68887.76,10/1/2015,Oct,LA 108,1/1/2016,FY16,130096.395
2015,10,110,1100,92,13,89,43,237,14,65,140,219,404,860,-10,14207.2,10/1/2015,Oct,LA 110,1/1/2016,FY16,20441.63333
2015,10,126,1000,101,16,59,54,230,15,58,149,222,435,887,-10,14653.24,10/1/2015,Oct,LA 126,1/1/2016,FY16,21755.73833
2016,1,1,37450,2544,1148,3803,722,8217,1200,3378,2365,6943,13719,28879,-252,376004.58,1/1/2016,Jan,LA 1,4/1/2016,FY16,345317.5917
2016,1,3,31500,2428,297,3232,953,6910,315,3015,2414,5744,13911,26565,-50,320373.9,1/1/2016,Jan,LA 3,4/1/2016,FY16,352472.1633
2016,1,4,1500,146,17,73,71,307,20,85,166,271,658,1236,42,20418.72,1/1/2016,Jan,LA 4,4/1/2016,FY16,24237.93667
2016,1,5,9450,667,186,839,409,2101,196,802,970,1968,3633,7702,3,102744.68,1/1/2016,Jan,LA 5,4/1/2016,FY16,141631.3167
2016,1,7,106250,7114,1919,14274,2039,25346,2107,12813,7316,22236,39959,87541,-657,1000593.63,1/1/2016,Jan,LA 7,4/1/2016,FY16,1068221.353
2016,1,10,3900,270,83,160,267,780,89,170,566,825,1350,2955,28,41281.35,1/1/2016,Jan,LA 10,4/1/2016,FY16,82642.60333
2016,1,11,6700,527,114,620,403,1664,123,551,944,1618,2495,5777,54,71577.03,1/1/2016,Jan,LA 11,4/1/2016,FY16,137835.0133
2016,1,12,81900,6043,938,8543,1888,17412,1028,8254,4993,14275,37709,69396,-177,836915.76,1/1/2016,Jan,LA 12,4/1/2016,FY16,729036.2517
2016,1,13,30250,2327,183,2650,1208,6368,203,2320,3065,5588,13456,25412,177,403542.56,1/1/2016,Jan,LA 13,4/1/2016,FY16,447525.7583
2016,1,17,34400,2935,485,2804,1878,8102,531,2832,4570,7933,15237,31272,153,351810,1/1/2016,Jan,LA 17,4/1/2016,FY16,667273.3167
2016,1,19,3600,302,48,245,162,757,48,238,409,695,1556,3008,47,45841.92,1/1/2016,Jan,LA 19,4/1/2016,FY16,59718.77167
2016,1,20,7200,488,129,257,327,1201,144,190,909,1243,2650,5094,77,80892.72,1/1/2016,Jan,LA 20,4/1/2016,FY16,132724.605
2016,1,21,4600,363,130,152,310,955,138,161,706,1005,1725,3685,-32,51479.45,1/1/2016,Jan,LA 21,4/1/2016,FY16,103084.2367
2016,1,22,8050,748,159,359,602,1868,175,334,1494,2003,3339,7210,-14,96181.4,1/1/2016,Jan,LA 22,4/1/2016,FY16,218141.43
2016,1,24,4550,385,28,574,130,1117,37,556,348,941,2043,4101,30,62499.24,1/1/2016,Jan,LA 24,4/1/2016,FY16,50812.06
2016,1,26,84000,6257,927,9093,3133,19410,1010,8810,7363,17183,34360,70953,-103,810992.79,1/1/2016,Jan,LA 26,4/1/2016,FY16,1075083.902
2016,1,27,23700,2121,606,1071,1909,5707,657,910,4521,6088,9358,21153,53,360658.65,1/1/2016,Jan,LA 27,4/1/2016,FY16,660118.745
2016,1,28,2350,187,48,100,135,470,54,128,276,458,914,1842,-59,24572.28,1/1/2016,Jan,LA 28,4/1/2016,FY16,40299.22
2016,1,29,15100,1132,339,1628,581,3680,362,1566,1547,3475,6958,14113,-95,210707.09,1/1/2016,Jan,LA 29,4/1/2016,FY16,225880.0483
2016,1,30,3750,314,46,266,256,882,58,246,590,894,1431,3207,24,44801.79,1/1/2016,Jan,LA 30,4/1/2016,FY16,86146.88333
2016,1,31,18900,1485,661,1084,974,4204,713,1031,2352,4096,8058,16358,-104,207746.6,1/1/2016,Jan,LA 31,4/1/2016,FY16,343419.44
2016,1,32,8350,741,207,632,459,2039,230,615,1071,1916,3774,7729,-23,117867.25,1/1/2016,Jan,LA 32,4/1/2016,FY16,156378.495
2016,1,33,48200,3321,1071,2696,2235,9323,1149,2874,4999,9022,19596,37941,-392,481850.7,1/1/2016,Jan,LA 33,4/1/2016,FY16,729912.3217
2016,1,34,4450,381,147,138,363,1029,156,157,754,1067,1536,3632,-102,50739.04,1/1/2016,Jan,LA 34,4/1/2016,FY16,110092.7967
2016,1,35,14500,875,342,950,609,2776,345,921,1447,2713,4619,10108,-155,118769,1/1/2016,Jan,LA 35,4/1/2016,FY16,211278.8817
2016,1,36,9850,694,351,585,580,2210,371,504,1401,2276,4059,8545,3,116724.7,1/1/2016,Jan,LA 36,4/1/2016,FY16,204562.345
2016,1,37,5150,376,74,150,447,1047,82,143,971,1196,1715,3958,84,62853.04,1/1/2016,Jan,LA 37,4/1/2016,FY16,141777.3283
2016,1,38,5400,435,97,514,277,1323,101,378,762,1241,2245,4809,-96,67181.73,1/1/2016,Jan,LA 38,4/1/2016,FY16,111260.89
2016,1,39,29800,2674,623,2106,1639,7042,687,1888,4024,6599,13497,27138,27,396486.18,1/1/2016,Jan,LA 39,4/1/2016,FY16,587550.9467
2016,1,40,5100,330,59,339,395,1123,65,363,792,1220,1603,3946,-135,55125.62,1/1/2016,Jan,LA 40,4/1/2016,FY16,115641.24
2016,1,41,49350,3589,790,3030,2727,10136,862,2975,6457,10294,19095,39525,-420,451770.75,1/1/2016,Jan,LA 41,4/1/2016,FY16,942797.3317
2016,1,42,8600,596,310,533,347,1786,335,517,873,1725,3244,6755,17,92273.3,1/1/2016,Jan,LA 42,4/1/2016,FY16,127468.185
2016,1,43,1500,110,26,75,78,289,28,69,217,314,542,1145,-18,18915.4,1/1/2016,Jan,LA 43,4/1/2016,FY16,31684.53167
2016,1,44,2800,229,68,85,194,576,71,81,460,612,1311,2499,17,39684.12,1/1/2016,Jan,LA 44,4/1/2016,FY16,67165.36667
2016,1,46,7600,520,189,545,341,1595,208,425,941,1574,2546,5715,-34,78066.9,1/1/2016,Jan,LA 46,4/1/2016,FY16,137396.9783
2016,1,48,69700,4643,1091,6008,3510,15252,1131,6167,7674,14972,25501,55725,-365,636936.75,1/1/2016,Jan,LA 48,4/1/2016,FY16,1120493.53
2016,1,49,1050,78,4,4,88,174,3,48,146,197,455,826,16,13645.52,1/1/2016,Jan,LA 49,4/1/2016,FY16,21317.70333
2016,1,51,3400,352,82,126,302,862,89,144,641,874,1548,3284,12,45877.48,1/1/2016,Jan,LA 51,4/1/2016,FY16,93593.47833
2016,1,53,1550,88,29,134,64,315,30,75,201,306,525,1146,2,18931.92,1/1/2016,Jan,LA 53,4/1/2016,FY16,29348.345
2016,1,54,60900,4288,1194,4754,2981,13217,1266,4344,7447,13057,22778,49052,-150,576361,1/1/2016,Jan,LA 54,4/1/2016,FY16,1087348.882
2016,1,56,4750,343,135,213,253,944,137,246,599,982,1658,3584,33,56913.92,1/1/2016,Jan,LA 56,4/1/2016,FY16,87460.98833
2016,1,58,3800,325,74,161,278,838,86,156,598,840,1604,3282,22,45849.54,1/1/2016,Jan,LA 58,4/1/2016,FY16,87314.97667
2016,1,59,3850,440,75,327,218,1060,84,310,575,969,1679,3708,-17,47091.6,1/1/2016,Jan,LA 59,4/1/2016,FY16,83956.70833
2016,1,60,1600,118,22,92,88,320,21,86,217,324,590,1234,20,20385.68,1/1/2016,Jan,LA 60,4/1/2016,FY16,31684.53167
2016,1,61,2400,162,28,80,156,426,29,58,379,466,912,1804,-30,29802.08,1/1/2016,Jan,LA 61,4/1/2016,FY16,55338.42167
2016,1,62,1650,141,49,44,152,386,52,52,297,401,642,1429,32,23607.08,1/1/2016,Jan,LA 62,4/1/2016,FY16,43365.465
2016,1,63,1500,116,25,47,101,289,29,66,204,299,506,1094,13,18072.88,1/1/2016,Jan,LA 63,4/1/2016,FY16,29786.38
2016,1,64,1800,125,53,36,116,330,56,44,287,387,741,1458,-6,24552.72,1/1/2016,Jan,LA 64,4/1/2016,FY16,41905.34833
2016,1,65,2800,199,37,34,315,585,36,46,587,669,855,2109,6,29462.73,1/1/2016,Jan,LA 65,4/1/2016,FY16,85708.84833
2016,1,67,2100,141,24,78,137,380,27,83,344,454,800,1634,30,26993.68,1/1/2016,Jan,LA 67,4/1/2016,FY16,50228.01333
2016,1,69,2850,239,74,118,205,636,77,109,444,630,1122,2388,12,38685.6,1/1/2016,Jan,LA 69,4/1/2016,FY16,64829.18
2016,1,70,750,41,7,5,33,86,7,20,97,124,237,447,-16,7527.48,1/1/2016,Jan,LA 70,4/1/2016,FY16,14163.13167
2016,1,71,12450,642,342,1031,389,2404,360,1007,1015,2382,4494,9280,-218,109040,1/1/2016,Jan,LA 71,4/1/2016,FY16,148201.8417
2016,1,73,13750,1196,303,575,967,3041,315,520,2352,3187,6519,12747,-98,145698.21,1/1/2016,Jan,LA 73,4/1/2016,FY16,343419.44
2016,1,74,1250,114,26,86,64,290,33,67,176,276,534,1100,-4,18172,1/1/2016,Jan,LA 74,4/1/2016,FY16,25698.05333
2016,1,76,41500,3054,1073,2705,2136,8968,1172,2382,5353,8907,15705,33580,-268,572539,1/1/2016,Jan,LA 76,4/1/2016,FY16,781600.4517
2016,1,77,42500,3514,884,5520,1099,11017,954,4656,3785,9395,19136,39548,-80,590451.64,1/1/2016,Jan,LA 77,4/1/2016,FY16,552654.1583
2016,1,89,6050,382,227,609,83,1301,241,597,273,1111,2163,4575,30,58102.5,1/1/2016,Jan,LA 89,4/1/2016,FY16,39861.185
2016,1,90,5850,461,106,606,202,1375,118,565,460,1143,2485,5003,14,60386.21,1/1/2016,Jan,LA 90,4/1/2016,FY16,67165.36667
2016,1,95,2100,131,47,118,144,440,50,138,277,465,681,1586,-43,26200.72,1/1/2016,Jan,LA 95,4/1/2016,FY16,40445.23167
2016,1,100,8600,690,156,747,437,2030,170,664,1103,1937,3330,7297,38,111279.25,1/1/2016,Jan,LA 100,4/1/2016,FY16,161050.8683
2016,1,105,1100,77,29,24,88,218,34,22,163,219,523,960,-7,15859.2,1/1/2016,Jan,LA 105,4/1/2016,FY16,23799.90167
2016,1,107,3400,234,46,79,199,558,52,122,438,612,1240,2410,-45,38270.8,1/1/2016,Jan,LA 107,4/1/2016,FY16,63953.11
2016,1,108,6200,445,93,366,361,1265,103,349,828,1280,2253,4798,-123,64005.32,1/1/2016,Jan,LA 108,4/1/2016,FY16,120897.66
2016,1,110,1100,80,11,93,43,227,13,68,128,209,409,845,-3,13959.4,1/1/2016,Jan,LA 110,4/1/2016,FY16,18689.49333
2016,1,126,1000,95,20,69,36,220,21,73,116,210,396,826,-41,13645.52,1/1/2016,Jan,LA 126,4/1/2016,FY16,16937.35333
2016,2,1,37450,2614,1151,3746,678,8189,1209,3366,2326,6901,13476,28566,-313,371929.32,2/1/2016,Feb,LA 1,5/1/2016,FY16,339623.1367
2016,2,3,31500,2420,299,3195,927,6841,326,3000,2346,5672,13828,26341,-50,317672.46,2/1/2016,Feb,LA 3,5/1/2016,FY16,342543.37
2016,2,4,1500,140,18,70,71,299,20,87,167,274,664,1237,42,20435.24,2/1/2016,Feb,LA 4,5/1/2016,FY16,24383.94833
2016,2,5,9450,629,185,847,406,2067,194,824,952,1970,3567,7604,3,101437.36,2/1/2016,Feb,LA 5,5/1/2016,FY16,139003.1067
2016,2,7,106250,7092,1937,14259,1923,25211,2121,12815,7090,22026,39693,86930,-657,993609.9,2/1/2016,Feb,LA 7,5/1/2016,FY16,1035222.717
2016,2,10,3900,283,83,156,250,772,94,167,560,821,1335,2928,28,40904.16,2/1/2016,Feb,LA 10,5/1/2016,FY16,81766.53333
2016,2,11,6700,531,119,612,392,1654,130,548,926,1604,2530,5788,54,71713.32,2/1/2016,Feb,LA 11,5/1/2016,FY16,135206.8033
2016,2,12,81900,6035,931,8564,1855,17385,1022,8308,4810,14140,37871,69396,-177,836915.76,2/1/2016,Feb,LA 12,5/1/2016,FY16,702316.1167
2016,2,13,30250,2352,194,2660,1208,6414,207,2299,3055,5561,13408,25383,177,403082.04,2/1/2016,Feb,LA 13,5/1/2016,FY16,446065.6417
2016,2,17,34400,2892,492,2843,1871,8098,541,2862,4507,7910,15282,31290,153,352012.5,2/1/2016,Feb,LA 17,5/1/2016,FY16,658074.5817
2016,2,19,3600,325,46,249,156,776,51,243,391,685,1562,3023,47,46070.52,2/1/2016,Feb,LA 19,5/1/2016,FY16,57090.56167
2016,2,20,7200,476,135,259,316,1186,149,192,919,1260,2635,5081,77,80686.28,2/1/2016,Feb,LA 20,5/1/2016,FY16,134184.7217
2016,2,21,4600,367,121,167,299,954,138,176,690,1004,1713,3671,-32,51283.87,2/1/2016,Feb,LA 21,5/1/2016,FY16,100748.05
2016,2,22,8050,730,156,371,619,1876,166,352,1505,2023,3328,7227,-14,96408.18,2/1/2016,Feb,LA 22,5/1/2016,FY16,219747.5583
2016,2,24,4550,385,33,572,128,1118,41,575,329,945,2025,4088,30,62301.12,2/1/2016,Feb,LA 24,5/1/2016,FY16,48037.83833
2016,2,26,84000,6234,959,9172,3121,19486,1038,8948,7349,17335,34619,71440,-103,816559.2,2/1/2016,Feb,LA 26,5/1/2016,FY16,1073039.738
2016,2,27,23700,2150,619,1108,1965,5842,672,927,4562,6161,9339,21342,53,363881.1,2/1/2016,Feb,LA 27,5/1/2016,FY16,666105.2233
2016,2,28,2350,166,51,108,131,456,59,123,278,460,881,1797,-59,23971.98,2/1/2016,Feb,LA 28,5/1/2016,FY16,40591.24333
2016,2,29,15100,1153,349,1630,536,3668,367,1579,1527,3473,6930,14071,-95,210080.03,2/1/2016,Feb,LA 29,5/1/2016,FY16,222959.815
2016,2,30,3750,315,53,281,257,906,63,249,606,918,1457,3281,24,45835.57,2/1/2016,Feb,LA 30,5/1/2016,FY16,88483.07
2016,2,31,18900,1460,683,1075,955,4173,707,1039,2361,4107,8049,16329,-104,207378.3,2/1/2016,Feb,LA 31,5/1/2016,FY16,344733.545
2016,2,32,8350,729,208,646,467,2050,232,626,1052,1910,3756,7716,-23,117669,2/1/2016,Feb,LA 32,5/1/2016,FY16,153604.2733
2016,2,33,48200,3352,1066,2719,2195,9332,1124,2943,4891,8958,19591,37881,-392,481088.7,2/1/2016,Feb,LA 33,5/1/2016,FY16,714143.0617
2016,2,34,4450,408,137,129,372,1046,147,135,807,1089,1568,3703,-102,51730.91,2/1/2016,Feb,LA 34,5/1/2016,FY16,117831.415
2016,2,35,14500,887,331,941,603,2762,336,920,1444,2700,4660,10122,-155,118933.5,2/1/2016,Feb,LA 35,5/1/2016,FY16,210840.8467
2016,2,36,9850,721,339,589,566,2215,366,508,1388,2262,4027,8504,3,116164.64,2/1/2016,Feb,LA 36,5/1/2016,FY16,202664.1933
2016,2,37,5150,377,78,156,427,1038,83,155,952,1190,1761,3989,84,63345.32,2/1/2016,Feb,LA 37,5/1/2016,FY16,139003.1067
2016,2,38,5400,411,94,510,254,1269,98,368,733,1199,2207,4675,-96,65309.75,2/1/2016,Feb,LA 38,5/1/2016,FY16,107026.5517
2016,2,39,29800,2747,612,2085,1588,7032,692,1915,3935,6542,13499,27073,27,395536.53,2/1/2016,Feb,LA 39,5/1/2016,FY16,574555.9083
2016,2,40,5100,351,54,346,387,1138,57,361,810,1228,1610,3976,-135,55544.72,2/1/2016,Feb,LA 40,5/1/2016,FY16,118269.45
2016,2,41,49350,3539,826,3077,2687,10129,865,3003,6398,10266,19097,39492,-420,451393.56,2/1/2016,Feb,LA 41,5/1/2016,FY16,934182.6433
2016,2,42,8600,617,308,551,321,1797,330,531,888,1749,3324,6870,17,93844.2,2/1/2016,Feb,LA 42,5/1/2016,FY16,129658.36
2016,2,43,1500,108,23,73,72,276,27,69,210,306,545,1127,-18,18618.04,2/1/2016,Feb,LA 43,5/1/2016,FY16,30662.45
2016,2,44,2800,228,66,82,196,572,72,80,458,610,1310,2492,17,39572.96,2/1/2016,Feb,LA 44,5/1/2016,FY16,66873.34333
2016,2,46,7600,489,190,541,351,1571,201,420,922,1543,2515,5629,-34,76892.14,2/1/2016,Feb,LA 46,5/1/2016,FY16,134622.7567
2016,2,48,69700,4732,1081,5888,3481,15182,1118,6221,7514,14853,25739,55774,-365,637496.82,2/1/2016,Feb,LA 48,5/1/2016,FY16,1097131.663
2016,2,49,1050,80,4,6,90,180,3,46,144,193,462,835,16,13794.2,2/1/2016,Feb,LA 49,5/1/2016,FY16,21025.68
2016,2,51,3400,322,80,135,306,843,86,152,638,876,1542,3261,12,45556.17,2/1/2016,Feb,LA 51,5/1/2016,FY16,93155.44333
2016,2,53,1550,97,26,131,63,317,28,74,213,315,533,1165,2,19245.8,2/1/2016,Feb,LA 53,5/1/2016,FY16,31100.485
2016,2,54,60900,4235,1199,4805,2975,13214,1305,4351,7417,13073,22695,48982,-150,575538.5,2/1/2016,Feb,LA 54,5/1/2016,FY16,1082968.532
2016,2,56,4750,325,121,215,261,922,125,236,623,984,1618,3524,33,55961.12,2/1/2016,Feb,LA 56,5/1/2016,FY16,90965.26833
2016,2,58,3800,338,75,149,263,825,85,152,615,852,1585,3262,22,45570.14,2/1/2016,Feb,LA 58,5/1/2016,FY16,89797.175
2016,2,59,3850,441,88,324,211,1064,92,310,591,993,1656,3713,-17,47155.1,2/1/2016,Feb,LA 59,5/1/2016,FY16,86292.895
2016,2,60,1600,127,24,80,93,324,23,76,210,309,586,1219,20,20137.88,2/1/2016,Feb,LA 60,5/1/2016,FY16,30662.45
2016,2,61,2400,169,33,77,156,435,33,57,365,455,918,1808,-30,29868.16,2/1/2016,Feb,LA 61,5/1/2016,FY16,53294.25833
2016,2,62,1650,143,51,44,148,386,56,42,305,403,644,1433,32,23673.16,2/1/2016,Feb,LA 62,5/1/2016,FY16,44533.55833
2016,2,63,1500,113,27,48,98,286,32,66,215,313,481,1080,13,17841.6,2/1/2016,Feb,LA 63,5/1/2016,FY16,31392.50833
2016,2,64,1800,133,48,36,114,331,52,41,280,373,724,1428,-6,24047.52,2/1/2016,Feb,LA 64,5/1/2016,FY16,40883.26667
2016,2,65,2800,203,44,32,307,586,46,43,581,670,840,2096,6,29281.12,2/1/2016,Feb,LA 65,5/1/2016,FY16,84832.77833
2016,2,67,2100,137,22,76,141,376,22,76,351,449,804,1629,30,26911.08,2/1/2016,Feb,LA 67,5/1/2016,FY16,51250.095
2016,2,69,2850,250,69,128,199,646,74,125,424,623,1138,2407,12,38993.4,2/1/2016,Feb,LA 69,5/1/2016,FY16,61908.94667
2016,2,70,750,33,6,4,36,79,8,13,96,117,237,433,-16,7291.72,2/1/2016,Feb,LA 70,5/1/2016,FY16,14017.12
2016,2,71,12450,669,339,1005,387,2400,351,995,996,2342,4497,9239,-218,108558.25,2/1/2016,Feb,LA 71,5/1/2016,FY16,145427.62
2016,2,73,13750,1207,304,562,1000,3073,330,514,2353,3197,6479,12749,-98,145721.07,2/1/2016,Feb,LA 73,5/1/2016,FY16,343565.4517
2016,2,74,1250,103,30,78,61,272,35,58,179,272,499,1043,-4,17230.36,2/1/2016,Feb,LA 74,5/1/2016,FY16,26136.08833
2016,2,76,41500,3134,1089,2689,2052,8964,1189,2400,5328,8917,15822,33703,-268,574636.15,2/1/2016,Feb,LA 76,5/1/2016,FY16,777950.16
2016,2,77,42500,3564,862,5604,1072,11102,932,4752,3699,9383,19211,39696,-80,592661.28,2/1/2016,Feb,LA 77,5/1/2016,FY16,540097.155
2016,2,89,6050,376,237,613,76,1302,240,612,254,1106,2109,4517,30,57365.9,2/1/2016,Feb,LA 89,5/1/2016,FY16,37086.96333
2016,2,90,5850,469,110,609,200,1388,125,570,435,1130,2489,5007,14,60434.49,2/1/2016,Feb,LA 90,5/1/2016,FY16,63515.075
2016,2,95,2100,133,46,114,136,429,51,134,267,452,662,1543,-43,25490.36,2/1/2016,Feb,LA 95,5/1/2016,FY16,38985.115
2016,2,100,8600,671,155,745,449,2020,169,659,1072,1900,3331,7251,38,110577.75,2/1/2016,Feb,LA 100,5/1/2016,FY16,156524.5067
2016,2,105,1100,85,28,23,76,212,33,24,158,215,529,956,-7,15793.12,2/1/2016,Feb,LA 105,5/1/2016,FY16,23069.84333
2016,2,107,3400,245,49,78,182,554,56,117,412,585,1255,2394,-45,38016.72,2/1/2016,Feb,LA 107,5/1/2016,FY16,60156.80667
2016,2,108,6200,435,98,373,388,1294,105,343,837,1285,2236,4815,-123,64232.1,2/1/2016,Feb,LA 108,5/1/2016,FY16,122211.765
2016,2,110,1100,79,12,85,46,222,13,65,126,204,427,853,-3,14091.56,2/1/2016,Feb,LA 110,5/1/2016,FY16,18397.47
2016,2,126,1000,96,17,60,42,215,18,65,113,196,383,794,-41,13116.88,2/1/2016,Feb,LA 126,5/1/2016,FY16,16499.31833
2016,4,1,37450,2567,1131,3793,664,8155,1188,3407,2294,6889,13274,28318,-345,368700.36,4/1/2016,Apr,LA 1,7/1/2016,FY16,334950.7633
2016,4,3,31500,2468,306,3291,904,6969,329,3039,2397,5765,13772,26506,127,319662.36,4/1/2016,Apr,LA 3,7/1/2016,FY16,349989.965
2016,4,4,1500,125,20,68,75,288,21,87,177,285,652,1225,-16,20237,4/1/2016,Apr,LA 4,7/1/2016,FY16,25844.065
2016,4,5,9450,622,179,828,382,2011,182,782,942,1906,3622,7539,-91,100570.26,4/1/2016,Apr,LA 5,7/1/2016,FY16,137542.99
2016,4,7,106250,7084,1962,14193,1839,25078,2153,12782,6803,21738,38770,85586,-1056,978247.98,4/1/2016,Apr,LA 7,7/1/2016,FY16,993317.3683
2016,4,10,3900,300,79,148,222,749,93,165,532,790,1335,2874,-46,40149.78,4/1/2016,Apr,LA 10,7/1/2016,FY16,77678.20667
2016,4,11,6700,538,114,586,362,1600,121,517,896,1534,2409,5543,-75,68677.77,4/1/2016,Apr,LA 11,7/1/2016,FY16,130826.4533
2016,4,12,81900,6334,939,8551,1682,17506,1038,8403,4672,14113,37781,69400,-151,836964,4/1/2016,Apr,LA 12,7/1/2016,FY16,682166.5067
2016,4,13,30250,2473,199,2628,1181,6481,210,2349,2963,5522,13332,25335,55,402319.8,4/1/2016,Apr,LA 13,7/1/2016,FY16,432632.5683
2016,4,17,34400,2999,499,2756,1826,8080,521,2796,4576,7893,15268,31241,-255,351461.25,4/1/2016,Apr,LA 17,7/1/2016,FY16,668149.3867
2016,4,19,3600,324,46,255,132,757,48,249,379,676,1566,2999,-30,45704.76,4/1/2016,Apr,LA 19,7/1/2016,FY16,55338.42167
2016,4,20,7200,482,131,249,341,1203,139,198,886,1223,2549,4975,-66,79003,4/1/2016,Apr,LA 20,7/1/2016,FY16,129366.3367
2016,4,21,4600,378,142,167,291,978,150,180,683,1013,1682,3673,-8,51311.81,4/1/2016,Apr,LA 21,7/1/2016,FY16,99725.96833
2016,4,22,8050,743,141,370,615,1869,148,351,1451,1950,3298,7117,-31,94940.78,4/1/2016,Apr,LA 22,7/1/2016,FY16,211862.9283
2016,4,24,4550,394,40,590,119,1143,50,580,328,958,2051,4152,48,63276.48,4/1/2016,Apr,LA 24,7/1/2016,FY16,47891.82667
2016,4,26,84000,6377,961,9174,2951,19463,1020,8927,7116,17063,33826,70352,-786,804123.36,4/1/2016,Apr,LA 26,7/1/2016,FY16,1039019.02
2016,4,27,23700,2222,669,1183,1911,5985,722,1001,4533,6256,9274,21515,52,366830.75,4/1/2016,Apr,LA 27,7/1/2016,FY16,661870.885
2016,4,28,2350,177,45,128,110,460,48,143,272,463,920,1843,15,24585.62,4/1/2016,Apr,LA 28,7/1/2016,FY16,39715.17333
2016,4,29,15100,1131,349,1618,515,3613,353,1567,1450,3370,6891,13874,-248,207138.82,4/1/2016,Apr,LA 29,7/1/2016,FY16,211716.9167
2016,4,30,3750,336,32,307,241,916,37,274,603,914,1491,3321,29,46394.37,4/1/2016,Apr,LA 30,7/1/2016,FY16,88045.035
2016,4,31,18900,1489,672,1067,894,4122,697,1013,2377,4087,7840,16049,-288,203822.3,4/1/2016,Apr,LA 31,7/1/2016,FY16,347069.7317
2016,4,32,8350,793,211,659,430,2093,235,634,1050,1919,3764,7776,102,118584,4/1/2016,Apr,LA 32,7/1/2016,FY16,153312.25
2016,4,33,48200,3425,1084,2750,2080,9339,1138,2956,4754,8848,19523,37710,-193,478917,4/1/2016,Apr,LA 33,7/1/2016,FY16,694139.4633
2016,4,34,4450,419,132,134,335,1020,149,137,811,1097,1588,3705,-21,51758.85,4/1/2016,Apr,LA 34,7/1/2016,FY16,118415.4617
2016,4,35,14500,925,296,937,570,2728,315,929,1444,2688,4529,9945,-172,116853.75,4/1/2016,Apr,LA 35,7/1/2016,FY16,210840.8467
2016,4,36,9850,737,333,572,528,2170,357,489,1338,2184,3975,8329,-137,113774.14,4/1/2016,Apr,LA 36,7/1/2016,FY16,195363.61
2016,4,37,5150,385,79,154,447,1065,85,153,937,1175,1822,4062,48,64504.56,4/1/2016,Apr,LA 37,7/1/2016,FY16,136812.9317
2016,4,38,5400,411,95,488,232,1226,98,366,677,1141,2013,4380,-115,61188.6,4/1/2016,Apr,LA 38,7/1/2016,FY16,98849.89833
2016,4,39,29800,2794,654,2055,1480,6983,746,1852,3986,6584,13585,27152,-31,396690.72,4/1/2016,Apr,LA 39,7/1/2016,FY16,582002.5033
